"Observed" "Shannon" "Simpson" "Hill_Simpson" "Study" "Environment" "Environment_Sub" "Extraction_Kit" "DNA_Fragment" "Time_since_dist" "Disturbance" "Experimental_Unit_ID" "Selective_Factor" "Legacy" "Keep" "StudyxDisturbance" "repID" "Time_series" "Time_series_Time" "sample_sums" "Design" "nReps" "Rank"
"SRR2035487" 231 4.42521304976202 0.966398222222222 29.7603301412624 "Frenk" "Soil" "Tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death" "4" TRUE "Frenk.Heat" "Frenk.Heat.21.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil.21" 1500 "Longitudinal" 8 5
"SRR2035489" 260 4.35853060424691 0.949254222222222 19.7060729737778 "Frenk" "Soil" "Tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death" "4" TRUE "Frenk.Heat" "Frenk.Heat.21.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil.21" 1500 "Longitudinal" 8 5
"SRR2035490" 276 4.73944385461377 0.981438222222222 53.8741499856336 "Frenk" "Soil" "Tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death" "4" TRUE "Frenk.Heat" "Frenk.Heat.21.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil.21" 1500 "Longitudinal" 8 5
"SRR2035880" 240 4.35900529982691 0.956390222222222 22.9306373698049 "Frenk" "Soil" "Tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death" "4" TRUE "Frenk.Heat" "Frenk.Heat.21.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil.21" 1500 "Longitudinal" 8 5
"SRR2035881" 309 4.54643132827573 0.953471111111111 21.492024071067 "Frenk" "Soil" "Tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death" "4" TRUE "Frenk.Heat" "Frenk.Heat.21.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil.21" 1500 "Longitudinal" 8 5
"SRR2035883" 305 4.79333499023775 0.978664888888889 46.8710940754937 "Frenk" "Soil" "Tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death" "4" TRUE "Frenk.Heat" "Frenk.Heat.21.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil.21" 1500 "Longitudinal" 8 5
"SRR2035891" 189 4.33579870736717 0.969549333333333 32.8400035029337 "Frenk" "Soil" "Fertilized_tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death_Nutrient" "2" TRUE "Frenk.Heat" "Frenk.Heat.21.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil.21" 1500 "Longitudinal" 6 5
"SRR2035892" 309 4.88046042065705 0.979832 49.583498611662 "Frenk" "Soil" "Fertilized_tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death_Nutrient" "2" TRUE "Frenk.Heat" "Frenk.Heat.21.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil.21" 1500 "Longitudinal" 6 5
"SRR2035893" 151 4.18475950535846 0.965818666666667 29.2557341238883 "Frenk" "Soil" "Fertilized_tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death_Nutrient" "2" TRUE "Frenk.Heat" "Frenk.Heat.21.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil.21" 1500 "Longitudinal" 6 5
"SRR2035894" 307 4.79342750539691 0.977145777777778 43.7555909921823 "Frenk" "Soil" "Fertilized_tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death_Nutrient" "2" TRUE "Frenk.Heat" "Frenk.Heat.21.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil.21" 1500 "Longitudinal" 6 5
"SRR2035895" 226 4.30884233315913 0.965524444444444 29.0060590434446 "Frenk" "Soil" "Fertilized_tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death_Nutrient" "2" TRUE "Frenk.Heat" "Frenk.Heat.21.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil.21" 1500 "Longitudinal" 6 5
"SRR2035896" 312 4.80663473973701 0.972744 36.6891693572058 "Frenk" "Soil" "Fertilized_tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death_Nutrient" "2" TRUE "Frenk.Heat" "Frenk.Heat.21.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil.21" 1500 "Longitudinal" 6 5
"SRR2035905" 274 4.67974256147514 0.973712 38.0401704199635 "Frenk" "Soil" "Fertilized_Treated_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death_Nutrient" "3" TRUE "Frenk.Heat" "Frenk.Heat.21.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil.21" 1500 "Longitudinal" 6 5
"SRR2035906" 360 5.16236009564674 0.985913777777778 70.9913548305673 "Frenk" "Soil" "Fertilized_Treated_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death_Nutrient" "3" TRUE "Frenk.Heat" "Frenk.Heat.21.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil.21" 1500 "Longitudinal" 6 5
"SRR2035907" 258 4.62819489633376 0.974607111111111 39.381104071131 "Frenk" "Soil" "Fertilized_Treated_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death_Nutrient" "3" TRUE "Frenk.Heat" "Frenk.Heat.21.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil.21" 1500 "Longitudinal" 6 5
"SRR2035908" 368 5.10171102699414 0.980346666666667 50.8819538670285 "Frenk" "Soil" "Fertilized_Treated_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death_Nutrient" "3" TRUE "Frenk.Heat" "Frenk.Heat.21.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil.21" 1500 "Longitudinal" 6 5
"SRR2035909" 197 4.51816150454558 0.974610666666667 39.3866190526205 "Frenk" "Soil" "Fertilized_Treated_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death_Nutrient" "3" TRUE "Frenk.Heat" "Frenk.Heat.21.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil.21" 1500 "Longitudinal" 6 5
"SRR2035910" 314 4.88264345687747 0.975528888888889 40.8645114420632 "Frenk" "Soil" "Fertilized_Treated_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death_Nutrient" "3" TRUE "Frenk.Heat" "Frenk.Heat.21.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil.21" 1500 "Longitudinal" 6 5
"SRR2035917" 223 4.29320868916254 0.963748444444444 27.5850231714195 "Frenk" "Soil" "Artificial_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death_Nutrient" "1" TRUE "Frenk.Heat" "Frenk.Heat.21.Artificial_Wastewater_irrigated_soil" "Frenk.Heat.Artificial_Wastewater_irrigated_soil" "Frenk.Heat.Artificial_Wastewater_irrigated_soil.21" 1500 "Longitudinal" 6 5
"SRR2035918" 292 4.76429376243513 0.975766222222222 41.2647177493306 "Frenk" "Soil" "Artificial_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death_Nutrient" "1" TRUE "Frenk.Heat" "Frenk.Heat.21.Artificial_Wastewater_irrigated_soil" "Frenk.Heat.Artificial_Wastewater_irrigated_soil" "Frenk.Heat.Artificial_Wastewater_irrigated_soil.21" 1500 "Longitudinal" 6 5
"SRR2035919" 160 3.97654457559156 0.957432888888889 23.4923154026061 "Frenk" "Soil" "Artificial_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death_Nutrient" "1" TRUE "Frenk.Heat" "Frenk.Heat.21.Artificial_Wastewater_irrigated_soil" "Frenk.Heat.Artificial_Wastewater_irrigated_soil" "Frenk.Heat.Artificial_Wastewater_irrigated_soil.21" 1500 "Longitudinal" 6 5
"SRR2035920" 248 4.51935745388343 0.974190222222222 38.745006199201 "Frenk" "Soil" "Artificial_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death_Nutrient" "1" TRUE "Frenk.Heat" "Frenk.Heat.21.Artificial_Wastewater_irrigated_soil" "Frenk.Heat.Artificial_Wastewater_irrigated_soil" "Frenk.Heat.Artificial_Wastewater_irrigated_soil.21" 1500 "Longitudinal" 6 5
"SRR2035921" 120 3.49752521344909 0.940917333333333 16.9254378046579 "Frenk" "Soil" "Artificial_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death_Nutrient" "1" TRUE "Frenk.Heat" "Frenk.Heat.21.Artificial_Wastewater_irrigated_soil" "Frenk.Heat.Artificial_Wastewater_irrigated_soil" "Frenk.Heat.Artificial_Wastewater_irrigated_soil.21" 1500 "Longitudinal" 6 5
"SRR2035922" 243 4.35009578339996 0.963061333333333 27.0719029742997 "Frenk" "Soil" "Artificial_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 21 "Heat" NA "Death_Nutrient" "1" TRUE "Frenk.Heat" "Frenk.Heat.21.Artificial_Wastewater_irrigated_soil" "Frenk.Heat.Artificial_Wastewater_irrigated_soil" "Frenk.Heat.Artificial_Wastewater_irrigated_soil.21" 1500 "Longitudinal" 6 5
"SRR2035923" 201 4.21556730645262 0.949958222222222 19.9833028402934 "Frenk" "Soil" "Tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" -0.1 "Heat" NA "Death" "4" TRUE "Frenk.Heat" "Frenk.Heat.-0.1.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil.-0.1" 1500 "Longitudinal" 6 1
"SRR2035924" 403 5.40977652180319 0.987690666666667 81.2391681109185 "Frenk" "Soil" "Tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" -0.1 "Heat" NA "Death" "4" TRUE "Frenk.Heat" "Frenk.Heat.-0.1.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil.-0.1" 1500 "Longitudinal" 6 1
"SRR2035925" 194 4.21805655570427 0.950547555555556 20.2214473163893 "Frenk" "Soil" "Tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" -0.1 "Heat" NA "Death" "4" TRUE "Frenk.Heat" "Frenk.Heat.-0.1.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil.-0.1" 1500 "Longitudinal" 6 1
"SRR2035926" 408 5.40615117967513 0.988793777777778 89.2361386531292 "Frenk" "Soil" "Tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" -0.1 "Heat" NA "Death" "4" TRUE "Frenk.Heat" "Frenk.Heat.-0.1.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil.-0.1" 1500 "Longitudinal" 6 1
"SRR2035927" 201 4.26226086660237 0.952114666666667 20.8832210280114 "Frenk" "Soil" "Tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" -0.1 "Heat" NA "Death" "4" TRUE "Frenk.Heat" "Frenk.Heat.-0.1.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil.-0.1" 1500 "Longitudinal" 6 1
"SRR2035928" 396 5.3962770184371 0.989342222222222 93.8281901584654 "Frenk" "Soil" "Tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" -0.1 "Heat" NA "Death" "4" TRUE "Frenk.Heat" "Frenk.Heat.-0.1.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil.-0.1" 1500 "Longitudinal" 6 1
"SRR2035929" 131 3.3043835017821 0.912453333333333 11.422479439537 "Frenk" "Soil" "Tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 0 "Heat" NA "Death" "4" TRUE "Frenk.Heat" "Frenk.Heat.0.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil.0" 1500 "Longitudinal" 6 2
"SRR2035930" 314 4.64428335324618 0.966969777777778 30.2753034258188 "Frenk" "Soil" "Tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 0 "Heat" NA "Death" "4" TRUE "Frenk.Heat" "Frenk.Heat.0.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil.0" 1500 "Longitudinal" 6 2
"SRR2035931" 146 3.30283565323431 0.909381333333333 11.0352539579778 "Frenk" "Soil" "Tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 0 "Heat" NA "Death" "4" TRUE "Frenk.Heat" "Frenk.Heat.0.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil.0" 1500 "Longitudinal" 6 2
"SRR2035932" 300 4.86491591375038 0.979300444444444 48.3102160003435 "Frenk" "Soil" "Tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 0 "Heat" NA "Death" "4" TRUE "Frenk.Heat" "Frenk.Heat.0.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil.0" 1500 "Longitudinal" 6 2
"SRR2035933" 175 3.72724860096743 0.935831111111111 15.5838758830863 "Frenk" "Soil" "Tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 0 "Heat" NA "Death" "4" TRUE "Frenk.Heat" "Frenk.Heat.0.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil.0" 1500 "Longitudinal" 6 2
"SRR2035934" 350 4.9471455718224 0.976057777777778 41.7672173751624 "Frenk" "Soil" "Tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 0 "Heat" NA "Death" "4" TRUE "Frenk.Heat" "Frenk.Heat.0.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil" "Frenk.Heat.Tapwater_irrigated_soil.0" 1500 "Longitudinal" 6 2
"SRR2035935" 350 4.85615644946046 0.973468444444444 37.6909675690164 "Frenk" "Soil" "Fertilized_tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" -0.1 "Heat" NA "Death_Nutrient" "2" TRUE "Frenk.Heat" "Frenk.Heat.-0.1.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil.-0.1" 1500 "Longitudinal" 6 1
"SRR2035936" 376 5.34609518560821 0.988788444444444 89.1936890509791 "Frenk" "Soil" "Fertilized_tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" -0.1 "Heat" NA "Death_Nutrient" "2" TRUE "Frenk.Heat" "Frenk.Heat.-0.1.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil.-0.1" 1500 "Longitudinal" 6 1
"SRR2035937" 330 4.78784689768004 0.973602666666667 37.8826144054955 "Frenk" "Soil" "Fertilized_tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" -0.1 "Heat" NA "Death_Nutrient" "2" TRUE "Frenk.Heat" "Frenk.Heat.-0.1.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil.-0.1" 1500 "Longitudinal" 6 1
"SRR2035938" 416 5.51381547177528 0.991313777777778 115.124846500205 "Frenk" "Soil" "Fertilized_tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" -0.1 "Heat" NA "Death_Nutrient" "2" TRUE "Frenk.Heat" "Frenk.Heat.-0.1.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil.-0.1" 1500 "Longitudinal" 6 1
"SRR2035939" 346 4.84732336664473 0.970780444444444 34.223655390606 "Frenk" "Soil" "Fertilized_tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" -0.1 "Heat" NA "Death_Nutrient" "2" TRUE "Frenk.Heat" "Frenk.Heat.-0.1.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil.-0.1" 1500 "Longitudinal" 6 1
"SRR2035940" 395 5.4705680166773 0.991518222222222 117.899811360302 "Frenk" "Soil" "Fertilized_tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" -0.1 "Heat" NA "Death_Nutrient" "2" TRUE "Frenk.Heat" "Frenk.Heat.-0.1.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil.-0.1" 1500 "Longitudinal" 6 1
"SRR2035941" 78 2.94069046172963 0.884136888888889 8.63087474874565 "Frenk" "Soil" "Fertilized_tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 0 "Heat" NA "Death_Nutrient" "2" TRUE "Frenk.Heat" "Frenk.Heat.0.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil.0" 1500 "Longitudinal" 6 2
"SRR2035942" 308 4.75048890217123 0.968522666666667 31.7688919010505 "Frenk" "Soil" "Fertilized_tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 0 "Heat" NA "Death_Nutrient" "2" TRUE "Frenk.Heat" "Frenk.Heat.0.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil.0" 1500 "Longitudinal" 6 2
"SRR2035943" 72 2.9672256960919 0.897137777777778 9.72174213619081 "Frenk" "Soil" "Fertilized_tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 0 "Heat" NA "Death_Nutrient" "2" TRUE "Frenk.Heat" "Frenk.Heat.0.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil.0" 1500 "Longitudinal" 6 2
"SRR2035944" 287 4.66151735799598 0.972262222222222 36.0519147572504 "Frenk" "Soil" "Fertilized_tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 0 "Heat" NA "Death_Nutrient" "2" TRUE "Frenk.Heat" "Frenk.Heat.0.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil.0" 1500 "Longitudinal" 6 2
"SRR2035945" 160 3.6606616678352 0.937309333333333 15.9513377855289 "Frenk" "Soil" "Fertilized_tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 0 "Heat" NA "Death_Nutrient" "2" TRUE "Frenk.Heat" "Frenk.Heat.0.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil.0" 1500 "Longitudinal" 6 2
"SRR2035946" 310 4.9413328246335 0.980972444444444 52.555358310754 "Frenk" "Soil" "Fertilized_tapwater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 0 "Heat" NA "Death_Nutrient" "2" TRUE "Frenk.Heat" "Frenk.Heat.0.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil" "Frenk.Heat.Fertilized_tapwater_irrigated_soil.0" 1500 "Longitudinal" 6 2
"SRR2035947" 367 4.94849728893852 0.973475555555556 37.701072386059 "Frenk" "Soil" "Fertilized_Treated_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" -0.1 "Heat" NA "Death_Nutrient" "3" TRUE "Frenk.Heat" "Frenk.Heat.-0.1.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil.-0.1" 1500 "Longitudinal" 6 1
"SRR2035948" 410 5.44469599394137 0.990558222222222 105.91225757861 "Frenk" "Soil" "Fertilized_Treated_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" -0.1 "Heat" NA "Death_Nutrient" "3" TRUE "Frenk.Heat" "Frenk.Heat.-0.1.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil.-0.1" 1500 "Longitudinal" 6 1
"SRR2035949" 320 4.93515534109621 0.979609777777778 49.0431143467457 "Frenk" "Soil" "Fertilized_Treated_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" -0.1 "Heat" NA "Death_Nutrient" "3" TRUE "Frenk.Heat" "Frenk.Heat.-0.1.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil.-0.1" 1500 "Longitudinal" 6 1
"SRR2035950" 457 5.55872638065919 0.991460444444444 117.102113042573 "Frenk" "Soil" "Fertilized_Treated_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" -0.1 "Heat" NA "Death_Nutrient" "3" TRUE "Frenk.Heat" "Frenk.Heat.-0.1.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil.-0.1" 1500 "Longitudinal" 6 1
"SRR2035951" 328 4.795643534909 0.974355555555556 38.9948006932409 "Frenk" "Soil" "Fertilized_Treated_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" -0.1 "Heat" NA "Death_Nutrient" "3" TRUE "Frenk.Heat" "Frenk.Heat.-0.1.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil.-0.1" 1500 "Longitudinal" 6 1
"SRR2035952" 415 5.48295737085625 0.990315555555556 103.25837540156 "Frenk" "Soil" "Fertilized_Treated_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" -0.1 "Heat" NA "Death_Nutrient" "3" TRUE "Frenk.Heat" "Frenk.Heat.-0.1.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil.-0.1" 1500 "Longitudinal" 6 1
"SRR2035953" 195 4.00275192888207 0.951004444444444 20.4100145137881 "Frenk" "Soil" "Fertilized_Treated_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 0 "Heat" NA "Death_Nutrient" "3" TRUE "Frenk.Heat" "Frenk.Heat.0.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil.0" 1500 "Longitudinal" 6 2
"SRR2035954" 340 5.01692801472026 0.978171555555556 45.8117848271369 "Frenk" "Soil" "Fertilized_Treated_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 0 "Heat" NA "Death_Nutrient" "3" TRUE "Frenk.Heat" "Frenk.Heat.0.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil.0" 1500 "Longitudinal" 6 2
"SRR2035955" 113 3.16024798698593 0.887032888888889 8.85213395442528 "Frenk" "Soil" "Fertilized_Treated_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 0 "Heat" NA "Death_Nutrient" "3" TRUE "Frenk.Heat" "Frenk.Heat.0.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil.0" 1500 "Longitudinal" 6 2
"SRR2035956" 320 4.76484428989137 0.970275555555556 33.6423444976077 "Frenk" "Soil" "Fertilized_Treated_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 0 "Heat" NA "Death_Nutrient" "3" TRUE "Frenk.Heat" "Frenk.Heat.0.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil.0" 1500 "Longitudinal" 6 2
"SRR2035958" 172 4.13630514697944 0.947268444444444 18.9639768723766 "Frenk" "Soil" "Fertilized_Treated_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 0 "Heat" NA "Death_Nutrient" "3" TRUE "Frenk.Heat" "Frenk.Heat.0.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil.0" 1500 "Longitudinal" 6 2
"SRR2035959" 298 4.8295523352313 0.979978666666667 49.9467234949387 "Frenk" "Soil" "Fertilized_Treated_Wastewater_irrigated_soil" "Phenol_Chloroform" "515F_806R" 0 "Heat" NA "Death_Nutrient" "3" TRUE "Frenk.Heat" "Frenk.Heat.0.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil" "Frenk.Heat.Fertilized_Treated_Wastewater_irrigated_soil.0" 1500 "Longitudinal" 6 2
