"col" "row" "value" "Study" "Time_series" "Time_since_dist" "Time_since_dist." "Rank" "Rank." "Disturbance" "Time_series." "Environment" "Experimental_unit" "Experimental_unit." "Selective_Factor" "Time_series_Time" "Time"
"1841" "ETEC36.fwd" "ETEC13.fwd" 0.88454470001932 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 1 2 2 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1
"190" "ETEC41.fwd" "ETEC13.fwd" 0.482485131724993 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 1 2 2 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "11" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1
"194" "ETEC45.fwd" "ETEC13.fwd" 0.549518518973674 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 1 2 2 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "12" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1
"1981" "ETEC49.fwd" "ETEC13.fwd" 0.805243690902052 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 1 2 2 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "13" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1
"2041" "ETEC54.fwd" "ETEC13.fwd" 0.885382254252298 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 1 2 2 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "14" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1
"20710" "ETEC57.fwd" "ETEC13.fwd" 0.817528409303593 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 1 2 2 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "15" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1
"2161" "ETEC17.fwd" "ETEC14.fwd" 0.828699508278312 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "6" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"223" "ETEC23.fwd" "ETEC14.fwd" 0.803656516790388 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "7" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"2289" "ETEC28.fwd" "ETEC14.fwd" 0.954507763040609 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "8" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"2311" "ETEC31.fwd" "ETEC14.fwd" 0.950618194174449 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "9" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"2371" "ETEC37.fwd" "ETEC14.fwd" 0.6618454743762 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"2431" "ETEC42.fwd" "ETEC14.fwd" 0.658810474602555 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "11" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"247" "ETEC46.fwd" "ETEC14.fwd" 0.627318578551316 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "12" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"252" "ETEC50.fwd" "ETEC14.fwd" 0.643678648286898 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "13" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"2571" "ETEC55.fwd" "ETEC14.fwd" 0.533236194861324 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "14" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"273" "ETEC21.fwd" "ETEC15.fwd" 0.557964627484502 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 0 1 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "7" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 0
"278" "ETEC26.fwd" "ETEC15.fwd" 0.790077833704384 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 0 1 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "8" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 0
"281" "ETEC29.fwd" "ETEC15.fwd" 0.858574971075466 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 0 1 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "9" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 0
"2871" "ETEC35.fwd" "ETEC15.fwd" 0.711679734667605 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 0 1 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 0
"3121" "ETEC5.fwd" "ETEC15.fwd" 0.631395762434855 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 0 1 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "4" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 0
"326" "ETEC22.fwd" "ETEC16.fwd" 0.430957412447448 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 1 2 2 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "7" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1
"331" "ETEC27.fwd" "ETEC16.fwd" 0.509001613370642 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 1 2 2 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "8" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1
"3401" "ETEC36.fwd" "ETEC16.fwd" 0.61036830390011 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 1 2 2 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1
"3461" "ETEC41.fwd" "ETEC16.fwd" 0.853932299026638 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 1 2 2 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "11" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1
"3501" "ETEC45.fwd" "ETEC16.fwd" 0.890836315418833 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 1 2 2 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "12" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1
"354" "ETEC49.fwd" "ETEC16.fwd" 0.887212238370771 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 1 2 2 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "13" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1
"360" "ETEC54.fwd" "ETEC16.fwd" 0.545224385186347 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 1 2 2 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "14" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1
"363" "ETEC57.fwd" "ETEC16.fwd" 0.520015190923119 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 1 2 2 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "15" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1
"379" "ETEC23.fwd" "ETEC17.fwd" 0.757780367126434 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "7" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"384" "ETEC28.fwd" "ETEC17.fwd" 0.814890878169447 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "8" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"387" "ETEC31.fwd" "ETEC17.fwd" 0.770978643264765 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "9" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"393" "ETEC37.fwd" "ETEC17.fwd" 0.878548356623404 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"3991" "ETEC42.fwd" "ETEC17.fwd" 0.950304625716749 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "11" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"4031" "ETEC46.fwd" "ETEC17.fwd" 0.777413549791936 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "12" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"408" "ETEC50.fwd" "ETEC17.fwd" 0.82162535884912 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "13" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"413" "ETEC55.fwd" "ETEC17.fwd" 0.857188175024535 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "14" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"4321" "ETEC24.fwd" "ETEC18.fwd" 0.768282854990958 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 30 4 4 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "7" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30
"440" "ETEC32.fwd" "ETEC18.fwd" 0.795031812130089 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 30 4 4 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "9" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30
"446" "ETEC38.fwd" "ETEC18.fwd" 0.751331289556683 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 30 4 4 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30
"4521" "ETEC43.fwd" "ETEC18.fwd" 0.74630616114532 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 30 4 4 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "11" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30
"4561" "ETEC47.fwd" "ETEC18.fwd" 0.801926245599586 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 30 4 4 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "12" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30
"461" "ETEC51.fwd" "ETEC18.fwd" 0.943860267317643 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 30 4 4 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "13" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30
"466" "ETEC56.fwd" "ETEC18.fwd" 0.774777942628138 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 30 4 4 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "14" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30
"493" "ETEC33.fwd" "ETEC19.fwd" 0.854637237141319 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 90 5 5 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "9" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90" 90
"499" "ETEC39.fwd" "ETEC19.fwd" 0.68317042915185 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 90 5 5 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90" 90
"505" "ETEC44.fwd" "ETEC19.fwd" 0.756320059546773 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 90 5 5 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "11" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90" 90
"5091" "ETEC48.fwd" "ETEC19.fwd" 0.878974897622978 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 90 5 5 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "12" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90" 90
"514" "ETEC52.fwd" "ETEC19.fwd" 0.782499640426307 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 90 5 5 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "13" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90" 90
"515" "ETEC53.fwd" "ETEC19.fwd" 0.843059731408751 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 90 5 5 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "13" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90" 90
"532" "ETEC20.fwd" "ETEC1.fwd" 0.622572289501334 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 180 6 6 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "6" "3" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180
"5371" "ETEC25.fwd" "ETEC1.fwd" 0.655963469294148 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 180 6 6 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "7" "3" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180
"546" "ETEC34.fwd" "ETEC1.fwd" 0.780744110214706 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 180 6 6 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "9" "3" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180
"553" "ETEC40.fwd" "ETEC1.fwd" 0.564612438637518 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 180 6 6 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "3" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180
"589" "ETEC25.fwd" "ETEC20.fwd" 0.776699439167951 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 180 6 6 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "7" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180
"5941" "ETEC2.fwd" "ETEC20.fwd" 0.573127982531028 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 180 6 6 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "3" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180
"598" "ETEC34.fwd" "ETEC20.fwd" 0.781798612030698 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 180 6 6 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "9" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180
"604" "ETEC3.fwd" "ETEC20.fwd" 0.654904573543966 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 180 6 6 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "3" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180
"605" "ETEC40.fwd" "ETEC20.fwd" 0.681603268324131 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 180 6 6 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180
"615" "ETEC4.fwd" "ETEC20.fwd" 0.710139782208384 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 180 6 6 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "3" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180
"642" "ETEC26.fwd" "ETEC21.fwd" 0.756285368258787 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 0 1 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "8" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 0
"645" "ETEC29.fwd" "ETEC21.fwd" 0.829077449523667 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 0 1 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "9" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 0
"651" "ETEC35.fwd" "ETEC21.fwd" 0.717791729325568 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 0 1 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 0
"676" "ETEC5.fwd" "ETEC21.fwd" 0.43818297189972 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 0 1 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "4" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 0
"695" "ETEC27.fwd" "ETEC22.fwd" 0.441136029050466 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 1 2 2 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "8" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1
"704" "ETEC36.fwd" "ETEC22.fwd" 0.617615581576479 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 1 2 2 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1
"710" "ETEC41.fwd" "ETEC22.fwd" 0.866443959650001 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 1 2 2 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "11" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1
"714" "ETEC45.fwd" "ETEC22.fwd" 0.870969718733529 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 1 2 2 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "12" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1
"718" "ETEC49.fwd" "ETEC22.fwd" 0.860337538353093 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 1 2 2 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "13" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1
"724" "ETEC54.fwd" "ETEC22.fwd" 0.431289352744933 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 1 2 2 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "14" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1
"727" "ETEC57.fwd" "ETEC22.fwd" 0.65075598931495 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 1 2 2 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "15" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1
"748" "ETEC28.fwd" "ETEC23.fwd" 0.805051177589492 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "8" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"751" "ETEC31.fwd" "ETEC23.fwd" 0.795602105568195 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "9" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"757" "ETEC37.fwd" "ETEC23.fwd" 0.802237969132983 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"763" "ETEC42.fwd" "ETEC23.fwd" 0.831111313430541 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "11" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"767" "ETEC46.fwd" "ETEC23.fwd" 0.769571687631723 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "12" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"772" "ETEC50.fwd" "ETEC23.fwd" 0.802885630473857 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "13" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"777" "ETEC55.fwd" "ETEC23.fwd" 0.795618765992427 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 7 3 3 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "14" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7
"804" "ETEC32.fwd" "ETEC24.fwd" 0.840172298956901 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 30 4 4 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "9" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30
"810" "ETEC38.fwd" "ETEC24.fwd" 0.59171713295349 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 30 4 4 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30
"816" "ETEC43.fwd" "ETEC24.fwd" 0.707165749889302 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 30 4 4 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "11" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30
"820" "ETEC47.fwd" "ETEC24.fwd" 0.579029606445042 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 30 4 4 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "12" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30
"825" "ETEC51.fwd" "ETEC24.fwd" 0.969092284121453 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 30 4 4 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "13" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30
"830" "ETEC56.fwd" "ETEC24.fwd" 0.575719278692457 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 30 4 4 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "14" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30
"854" "ETEC2.fwd" "ETEC25.fwd" 0.641135059134881 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 180 6 6 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "3" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180
"858" "ETEC34.fwd" "ETEC25.fwd" 0.823490780125716 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 180 6 6 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "9" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180
"864" "ETEC3.fwd" "ETEC25.fwd" 0.653643186516571 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 180 6 6 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "3" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180
"865" "ETEC40.fwd" "ETEC25.fwd" 0.641324529766421 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 180 6 6 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "7" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180
