"col" "row" "value" "Study" "Time_series" "Time_since_dist" "Time_since_dist." "nmodel.Zscores" "nmodel.sds" "nmodel.means" "Rank" "Rank." "Time" "Disturbance" "Time_series." "Environment" "Experimental_unit" "Experimental_unit." "Selective_Factor" "Time_series_Time"
"3254" "Plq-D28-26" "Plq-D0-14" 0.765453471272845 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -84.8190101992563 0.00274998222996401 0.998704242083936 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "26" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"3264" "Plq-D28-27" "Plq-D0-14" 0.771587895275873 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -80.5101191027797 0.00281836602889915 0.998494879937772 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "27" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"3274" "Plq-D28-28" "Plq-D0-14" 0.756714824119694 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -84.7896722107923 0.00285182117792437 0.998519806999697 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "28" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"3284" "Plq-D28-29" "Plq-D0-14" 0.863672714069531 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -51.3600564092756 0.00260222694990399 0.997323237006337 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "29" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"32910" "Plq-D28-2" "Plq-D0-14" 0.516538964605069 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -148.537338498358 0.00324252734022673 0.998175345730507 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "2" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"33010" "Plq-D28-30" "Plq-D0-14" 0.532281862526636 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -145.621132419997 0.00320069995958091 0.998371415177448 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "30" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"33111" "Plq-D28-31" "Plq-D0-14" 0.627999635004568 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -127.42618497268 0.00290811852988208 0.9985700847158 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "31" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"3325" "Plq-D28-32" "Plq-D0-14" 0.76652694532737 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -79.7964283590929 0.00290098835428523 0.998015454710654 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "32" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"3334" "Plq-D28-3" "Plq-D0-14" 0.652452238139391 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -112.40653010183 0.00307597354679169 0.998211751219265 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "3" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"3344" "Plq-D28-4" "Plq-D0-14" 0.670865755331247 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -120.323734027507 0.00272425086688221 0.998657792062188 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "4" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"3357" "Plq-D28-5" "Plq-D0-14" 0.71199364186874 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -93.8257457617496 0.00305031626231429 0.998191839989571 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "5" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"33610" "Plq-D28-6" "Plq-D0-14" 0.695851277683016 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -99.4238457845468 0.00304309098261103 0.99840708624648 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "6" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"33710" "Plq-D28-7" "Plq-D0-14" 0.695353804479282 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -98.5553462079249 0.00307740316861316 0.998648339183317 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "7" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"3386" "Plq-D28-8" "Plq-D0-14" 0.730112380695836 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -95.846461572374 0.00280013464478129 0.998495378324339 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "8" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"3396" "Plq-D28-9" "Plq-D0-14" 0.598753093921958 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -148.902866030747 0.00268520463503683 0.998587759957987 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "9" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"3406" "Plq-D7-10" "Plq-D0-14" 0.459387752316341 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -191.415172474077 0.00281753540615382 0.998706778037094 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "10" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"34112" "Plq-D7-11" "Plq-D0-14" 0.382831150851508 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -236.559382645513 0.00260370743156495 0.998762573452047 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "11" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"3427" "Plq-D7-12" "Plq-D0-14" 0.481162754950648 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -174.055256394645 0.0029723726207047 0.998519833547827 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "12" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"34310" "Plq-D7-13" "Plq-D0-14" 0.687465471360613 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -99.6801975755644 0.0031177163393101 0.998240052047609 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "13" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"3457" "Plq-D7-15" "Plq-D0-14" 0.918996709595845 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -28.9184439426042 0.00276573599291458 0.998977490866988 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "15" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"3466" "Plq-D7-16" "Plq-D0-14" 0.577347653428275 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -148.693726949885 0.00283279332611246 0.998566250766698 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "16" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"34710" "Plq-D7-17" "Plq-D0-14" 0.647503915542786 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -112.346386946775 0.00312360059946402 0.99842915715735 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "17" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"3486" "Plq-D7-18" "Plq-D0-14" 0.562988372157325 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -131.83274109672 0.00330520513954805 0.998722625590911 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "18" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"3496" "Plq-D7-19" "Plq-D0-14" 0.54209685369578 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -168.891885304208 0.00270246165456756 0.998520697498025 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "19" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"35010" "Plq-D7-20" "Plq-D0-14" 0.694520062731085 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -102.557797168259 0.00296688833112305 0.998797594415278 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "20" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"35114" "Plq-D7-21" "Plq-D0-14" 0.56624203645068 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -151.156538073052 0.00286023281968496 0.998584927557182 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "21" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"35210" "Plq-D7-23" "Plq-D0-14" 0.584097185052694 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -137.57007758472 0.00301243547976263 0.998518167722601 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "23" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"3534" "Plq-D7-24" "Plq-D0-14" 0.496375034314141 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -169.201168310982 0.00296776004814125 0.998523501726298 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "24" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"3544" "Plq-D7-26" "Plq-D0-14" 0.90805041197234 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -34.6648924149619 0.00257481646242747 0.997306147630661 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "26" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"3554" "Plq-D7-27" "Plq-D0-14" 0.676288326554408 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -96.1030709126893 0.00335081951500468 0.998312372020526 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "27" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"3564" "Plq-D7-28" "Plq-D0-14" 0.417690677856887 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -213.494917456189 0.00272085300584546 0.998578965750288 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "28" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"3574" "Plq-D7-29" "Plq-D0-14" 0.512620148258993 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -169.114725100639 0.0028738471587618 0.998630020494248 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "29" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"35810" "Plq-D7-30" "Plq-D0-14" 0.556316033268955 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -146.197635062992 0.00302582634560147 0.998684689107186 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "30" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"35910" "Plq-D7-31" "Plq-D0-14" 0.914394942919072 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -30.6669986488503 0.00270650467421701 0.997395318106392 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "31" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"3605" "Plq-D7-32" "Plq-D0-14" 0.628628110255043 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -126.674917187683 0.00291431629275014 0.997798885297883 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "32" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"3829" "Plq-D28-10" "Plq-D0-15" 0.788548934811375 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -69.3714619294936 0.00300115490754281 0.996743438224494 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "10" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"3835" "Plq-D28-11" "Plq-D0-15" 0.568410806692496 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -146.65270059897 0.00293053578675925 0.998181794022667 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "11" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"3845" "Plq-D28-12" "Plq-D0-15" 0.539159570598079 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -154.141348878762 0.00297828149462723 0.998235897520575 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "12" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"3855" "Plq-D28-13" "Plq-D0-15" 0.509851397572464 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -166.598291441867 0.00293226980487815 0.99836253711174 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "13" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"3865" "Plq-D28-14" "Plq-D0-15" 0.805253569638606 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -69.1768911695577 0.00276457280296986 0.996498121559971 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "14" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"3889" "Plq-D28-16" "Plq-D0-15" 0.571259315443116 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -130.634575347979 0.00326557810788481 0.997856724832305 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "16" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"3895" "Plq-D28-17" "Plq-D0-15" 0.572701075717981 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -142.530468897994 0.0029871591458633 0.998462269450807 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "17" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"3905" "Plq-D28-18" "Plq-D0-15" 0.609236151548407 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -137.082655238686 0.00283914074323664 0.998433103227621 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "18" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"39114" "Plq-D28-19" "Plq-D0-15" 0.531997879888277 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -159.501219229494 0.00292283271544687 0.998193261605906 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "19" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"3929" "Plq-D28-1" "Plq-D0-15" 0.587960178671384 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -136.703852832198 0.00299934882835677 0.997982719495492 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "1" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"3935" "Plq-D28-20" "Plq-D0-15" 0.612440644429301 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -133.351740406996 0.00289315142511411 0.998247422229248 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "20" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"39410" "Plq-D28-21" "Plq-D0-15" 0.603863681247222 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -125.902785133752 0.00313304286409733 0.998322503780504 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "21" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"39510" "Plq-D28-23" "Plq-D0-15" 0.606940563481451 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -136.44238195779 0.00286910054451459 0.998407475851415 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "23" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"3966" "Plq-D28-24" "Plq-D0-15" 0.634414944536954 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -122.816689475161 0.00296219617723079 0.998222072600416 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "24" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"3974" "Plq-D28-26" "Plq-D0-15" 0.624590088647674 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -130.639704000938 0.00286099871571011 0.998350114015107 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "26" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"3984" "Plq-D28-27" "Plq-D0-15" 0.657952193667466 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -117.094185325127 0.00290500000707499 0.998110802865401 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "27" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"3994" "Plq-D28-28" "Plq-D0-15" 0.631110717115126 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -119.653848371784 0.00306693404579779 0.998081178397277 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "28" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"4004" "Plq-D28-29" "Plq-D0-15" 0.826296235302214 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -62.1621622455799 0.00274027411080589 0.996637599175492 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "29" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"40111" "Plq-D28-2" "Plq-D0-15" 0.549326710788577 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -162.444711761673 0.00276340144370626 0.998226661793231 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "2" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"40210" "Plq-D28-30" "Plq-D0-15" 0.49910872490752 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -157.161134658656 0.00317489357672615 0.998078601846281 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "30" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"4034" "Plq-D28-31" "Plq-D0-15" 0.548314144202695 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -162.776588597589 0.00276531028517718 0.998441918837663 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "31" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"4043" "Plq-D28-32" "Plq-D0-15" 0.669519844821042 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -108.901487436623 0.00301424333488327 0.997775427485757 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "32" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"4053" "Plq-D28-3" "Plq-D0-15" 0.580847877237798 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -141.128587007742 0.00295561123030703 0.997969113915242 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "3" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"4062" "Plq-D28-4" "Plq-D0-15" 0.527236832751446 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -180.375320276825 0.00261179399039929 0.998340010266805 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "4" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"4073" "Plq-D28-5" "Plq-D0-15" 0.585046945002976 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -140.043815623182 0.00294890219289522 0.998022459995592 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "5" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"4083" "Plq-D28-6" "Plq-D0-15" 0.567334402906773 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -142.248273452239 0.00302826973193321 0.998100543821946 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "6" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"40910" "Plq-D28-7" "Plq-D0-15" 0.586004542065554 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -141.434782410081 0.00291604192989369 0.998434297918741 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "7" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"41011" "Plq-D28-8" "Plq-D0-15" 0.600466522201454 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -147.440077036393 0.0026981599623934 0.998283434913249 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "8" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"41111" "Plq-D28-9" "Plq-D0-15" 0.504127299893384 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 28 -1 -165.797123314109 0.00298011056195289 0.998221058223166 3 1 28 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "9" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.28"
"4126" "Plq-D7-10" "Plq-D0-15" 0.58593122905268 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -152.227756306639 0.00270942260643317 0.998380553316487 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "10" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"4135" "Plq-D7-11" "Plq-D0-15" 0.507824661385212 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -185.619533040063 0.00264373249374564 0.99855305235712 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "11" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"4145" "Plq-D7-12" "Plq-D0-15" 0.584144886223873 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -138.144507203721 0.00299772290455056 0.998263839606317 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "12" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"4155" "Plq-D7-13" "Plq-D0-15" 0.623078037022525 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -131.617403238349 0.00284865879138692 0.998011109856965 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "13" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"41610" "Plq-D7-14" "Plq-D0-15" 0.578334410010053 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -156.172319466214 0.0026906514720198 0.998539691270567 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "14" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"4185" "Plq-D7-16" "Plq-D0-15" 0.561943969595526 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -153.891638718358 0.00283453617171875 0.998155386067784 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "16" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"4195" "Plq-D7-17" "Plq-D0-15" 0.55346326371753 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -162.7913666523 0.00273240122400019 0.998274593214937 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "17" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"4205" "Plq-D7-18" "Plq-D0-15" 0.536135533249775 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -152.773695871762 0.00302677605795077 0.998547298199077 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "18" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
"42111" "Plq-D7-19" "Plq-D0-15" 0.517518702292354 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" 7 -1 -160.543889553478 0.00299458359146077 0.998280799658488 2 1 7 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "19" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.7"
