"col" "row" "value" "Study" "Time_series" "Time_since_dist" "Time_since_dist." "Rank" "Rank." "Disturbance" "Environment" "Experimental_unit" "Experimental_unit." "Selective_Factor" "Time_series_Time" "Time" "nmodel.means" "nmodel.sds" "nmodel.Zscores"
"63222" "Vaquer_wwt1_522" "Vaquer_IN33" 0.723209921477147 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 7 1 4 "WWT1_5" "Aquatic" "21" "24" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 7 0.99771127813639 0.00250192880106268 -109.715894610051
"63719" "Vaquer_wwt1_535" "Vaquer_IN33" 0.87923781833799 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 7 1 4 "WWT1_5" "Aquatic" "2" "24" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 7 0.997921876722665 0.00223346231662285 -53.139046717445
"64020" "Vaquer_wwt1_544" "Vaquer_IN33" 0.342000600285277 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 7 1 4 "WWT1_5" "Aquatic" "13" "24" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 7 0.997355644566946 0.00223208910735929 -293.606129845326
"64325" "Vaquer_wwt1_551" "Vaquer_IN33" 0.512894976723401 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 7 1 4 "WWT1_5" "Aquatic" "9" "24" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 7 0.997361764030174 0.00246181457464684 -196.792557935145
"64724" "Vaquer_wwt1_561" "Vaquer_IN33" 0.516023458945248 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 7 1 4 "WWT1_5" "Aquatic" "25" "24" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 7 0.997421605996862 0.00238645103623003 -201.721359350451
"69141" "Vaquer_wwt1_51" "Vaquer_IN37" 0.699778156559767 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "1" "5" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.997707195123149 0.002379432377786 -125.210130510453
"69520" "Vaquer_wwt1_511" "Vaquer_IN37" 0.724447881264231 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "17" "5" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.997386392934214 0.00259183020651438 -105.307250059812
"69918" "Vaquer_wwt1_522" "Vaquer_IN37" 0.738213594509461 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "21" "5" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.997823172596998 0.00239458286209384 -108.415366282432
"70419" "Vaquer_wwt1_535" "Vaquer_IN37" 0.876492290754442 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "2" "5" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.997829582019828 0.00232983102474161 -52.0798675856083
"70719" "Vaquer_wwt1_544" "Vaquer_IN37" 0.249514006159127 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "13" "5" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.996949541677226 0.00243889026779036 -306.465422159103
"71036" "Vaquer_wwt1_551" "Vaquer_IN37" 0.470096126407966 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "9" "5" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.997067910134163 0.00241333021515798 -218.358756052661
"71423" "Vaquer_wwt1_561" "Vaquer_IN37" 0.47831931407842 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "25" "5" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.997102943473349 0.00243157750369163 -213.35270153113
"75817" "Vaquer_wwt1_51" "Vaquer_IN40" 0.683554050970463 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "1" "5" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.998493902367335 0.00215109756458368 -146.408910772871
"76222" "Vaquer_wwt1_511" "Vaquer_IN40" 0.659874033531807 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "17" "5" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.998135663493253 0.0028727645616958 -117.747773163064
"76616" "Vaquer_wwt1_522" "Vaquer_IN40" 0.697650760743795 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "21" "5" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.998555115467815 0.00199768974159989 -150.626170049327
"77121" "Vaquer_wwt1_535" "Vaquer_IN40" 0.90304110182358 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "2" "5" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.998468538885212 0.00206100890506195 -46.3013220502137
"77416" "Vaquer_wwt1_544" "Vaquer_IN40" 0.636738538720772 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "13" "5" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.998035590804539 0.00209964262341062 -172.075498970812
"77717" "Vaquer_wwt1_551" "Vaquer_IN40" 0.660942747286551 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "9" "5" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.997994592374327 0.00230397422157583 -146.291500109426
"78127" "Vaquer_wwt1_561" "Vaquer_IN40" 0.679976126875493 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "25" "5" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.997950242638494 0.00238761238588168 -133.176606740371
"82523" "Vaquer_wwt1_51" "Vaquer_IN46" 0.898887305266422 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "1" "16" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.997448772903111 0.00217078237828397 -45.4036611973067
"82914" "Vaquer_wwt1_511" "Vaquer_IN46" 0.906682469276459 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "17" "16" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.997160191396529 0.00228883948676904 -39.5299550899435
"83317" "Vaquer_wwt1_522" "Vaquer_IN46" 0.896222128772324 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "21" "16" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.997436126018641 0.0021761538457793 -46.5104971519472
"83818" "Vaquer_wwt1_535" "Vaquer_IN46" 0.542769399896885 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "2" "16" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.997359986735282 0.00239586990340649 -189.739261798837
"84133" "Vaquer_wwt1_544" "Vaquer_IN46" 0.891870918328544 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "13" "16" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.996345104779198 0.0022524937927306 -46.3815646408525
"84418" "Vaquer_wwt1_551" "Vaquer_IN46" 0.920271477549121 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "9" "16" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.996639292626428 0.00225253814111125 -33.9030064279544
"84815" "Vaquer_wwt1_561" "Vaquer_IN46" 0.909088095559152 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "25" "16" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.996604123241095 0.00236696682876022 -36.9739138793855
"89222" "Vaquer_wwt1_51" "Vaquer_IN49" 0.779752903931111 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "1" "16" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.997750040167464 0.00255012342368634 -85.4849354394096
"89620" "Vaquer_wwt1_511" "Vaquer_IN49" 0.769583757953659 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "17" "16" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.997565408918808 0.00271401448429693 -84.0016338469202
"90017" "Vaquer_wwt1_522" "Vaquer_IN49" 0.784452980413811 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "21" "16" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.997927494983318 0.00246826193412881 -86.4877878712071
"90520" "Vaquer_wwt1_535" "Vaquer_IN49" 0.913271765721765 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "2" "16" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.997894177854627 0.00241119286546455 -35.0956629579101
"90816" "Vaquer_wwt1_544" "Vaquer_IN49" 0.636868736512472 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "13" "16" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.99708750430407 0.00260530322026022 -138.263663511543
"91126" "Vaquer_wwt1_551" "Vaquer_IN49" 0.675140737280194 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "9" "16" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.997173368115063 0.0026049869759678 -123.621589591721
"91518" "Vaquer_wwt1_561" "Vaquer_IN49" 0.695076864944516 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "25" "16" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.997373988396888 0.00263793808866727 -114.595988719773
"95915" "Vaquer_wwt1_51" "Vaquer_IN53" 0.597105885211985 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "1" "12" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.997802060953767 0.00229569229397112 -174.542632213419
"96318" "Vaquer_wwt1_511" "Vaquer_IN53" 0.670059292903428 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "17" "12" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.997498474713508 0.00238349649513965 -137.377664484837
"96716" "Vaquer_wwt1_522" "Vaquer_IN53" 0.696731832936305 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "21" "12" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.99762188505604 0.00247672684004841 -121.48697516996
"97222" "Vaquer_wwt1_535" "Vaquer_IN53" 0.917348046547074 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "2" "12" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.997872826261572 0.00218463106409457 -36.8596698261598
"97519" "Vaquer_wwt1_544" "Vaquer_IN53" 0.479448020070218 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "13" "12" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.996989877832609 0.00230490580347107 -224.539266196042
"97814" "Vaquer_wwt1_551" "Vaquer_IN53" 0.289925831611197 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "9" "12" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.99688287197898 0.00254114690078546 -278.203924436349
"98217" "Vaquer_wwt1_561" "Vaquer_IN53" 0.117876929032212 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "25" "12" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.997066812902076 0.00243059034435608 -361.718660617317
"102615" "Vaquer_wwt1_51" "Vaquer_IN56" 0.586283967591076 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "1" "12" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.9978587889849 0.0024267201306904 -169.601272181614
"103015" "Vaquer_wwt1_511" "Vaquer_IN56" 0.65292016105723 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "17" "12" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.997691472921307 0.00244296301871447 -141.128338506533
"103420" "Vaquer_wwt1_522" "Vaquer_IN56" 0.677371697042664 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "21" "12" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.997819868150441 0.00249325427880015 -128.526068854072
"103915" "Vaquer_wwt1_535" "Vaquer_IN56" 0.913117082800302 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "2" "12" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.998000861113713 0.00233826443026658 -36.3020440351705
"104221" "Vaquer_wwt1_544" "Vaquer_IN56" 0.500973453944295 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "13" "12" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.997241003458905 0.00228795483056552 -216.904434862442
"104516" "Vaquer_wwt1_551" "Vaquer_IN56" 0.380223570121574 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "9" "12" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.997291976846497 0.00235254739016431 -262.297970831451
"104915" "Vaquer_wwt1_561" "Vaquer_IN56" 0.2907408784056 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "25" "12" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.997294868608311 0.00267486259447344 -264.145901050218
"109313" "Vaquer_wwt1_51" "Vaquer_IN59" 0.642196552312709 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 7 1 4 "WWT1_5" "Aquatic" "1" "12" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 7 0.997910098035811 0.00227992500205762 -156.019845127393
"109712" "Vaquer_wwt1_511" "Vaquer_IN59" 0.67610085795867 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 7 1 4 "WWT1_5" "Aquatic" "17" "12" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 7 0.997596796610742 0.0023506706985286 -136.767748393389
"110118" "Vaquer_wwt1_522" "Vaquer_IN59" 0.690548094570035 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 7 1 4 "WWT1_5" "Aquatic" "21" "12" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 7 0.997809830111824 0.00256793205943745 -119.65337416641
"110613" "Vaquer_wwt1_535" "Vaquer_IN59" 0.9073213879309 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 7 1 4 "WWT1_5" "Aquatic" "2" "12" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 7 0.997928953451686 0.00236599682718558 -38.2957257083754
"110914" "Vaquer_wwt1_544" "Vaquer_IN59" 0.470497890578861 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 7 1 4 "WWT1_5" "Aquatic" "13" "12" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 7 0.997221896582987 0.00232652073920355 -226.399875629066
"111224" "Vaquer_wwt1_551" "Vaquer_IN59" 0.351867128734751 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 7 1 4 "WWT1_5" "Aquatic" "9" "12" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 7 0.997397898467337 0.00234069652066576 -275.785760363749
"111621" "Vaquer_wwt1_561" "Vaquer_IN59" 0.379667183773633 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 7 1 4 "WWT1_5" "Aquatic" "25" "12" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 7 0.997238521090856 0.00243954248269804 -253.150474606293
"116013" "Vaquer_wwt1_51" "Vaquer_IN63" 0.606171904599978 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "1" "28" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.997597738852647 0.00217293612881453 -180.136833780851
"116414" "Vaquer_wwt1_511" "Vaquer_IN63" 0.658262111168079 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "17" "28" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.997038006662678 0.00245037493175132 -138.25471812694
"116813" "Vaquer_wwt1_522" "Vaquer_IN63" 0.691969755115819 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "21" "28" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.997501275503977 0.00237456466492714 -128.668435482481
"117318" "Vaquer_wwt1_535" "Vaquer_IN63" 0.91922465030973 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "2" "28" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.997490837865954 0.00234058649544585 -33.4387076523377
"117612" "Vaquer_wwt1_544" "Vaquer_IN63" 0.429189622629895 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "13" "28" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.996480197474426 0.00231081548275228 -245.493670558613
"117912" "Vaquer_wwt1_551" "Vaquer_IN63" 0.107943794767199 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "9" "28" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.99677356767586 0.00237467921026929 -374.294670650638
"118318" "Vaquer_wwt1_561" "Vaquer_IN63" 0.286933387178952 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 0 1 2 "WWT1_5" "Aquatic" "25" "28" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 0 0.996789631147521 0.00252910058314789 -280.675370801202
"122713" "Vaquer_wwt1_51" "Vaquer_IN66" 0.676102071144582 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "1" "28" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.998646223646261 0.00227211350918276 -141.957763640819
"123119" "Vaquer_wwt1_511" "Vaquer_IN66" 0.749183820667172 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "17" "28" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.998498568330059 0.00244789495119787 -101.848630204039
"123513" "Vaquer_wwt1_522" "Vaquer_IN66" 0.750661253441646 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "21" "28" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.998736171735281 0.00242796278866981 -102.174102276727
"124013" "Vaquer_wwt1_535" "Vaquer_IN66" 0.928475755963725 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "2" "28" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.998775777165824 0.00208053813546757 -33.7893451716521
"124316" "Vaquer_wwt1_544" "Vaquer_IN66" 0.777587262211173 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "13" "28" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.99821994804366 0.00243515953189732 -90.6029699255821
"124612" "Vaquer_wwt1_551" "Vaquer_IN66" 0.698603406255703 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "9" "28" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.998456959327258 0.00217570814203419 -137.818831155913
"125013" "Vaquer_wwt1_561" "Vaquer_IN66" 0.681702798527132 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 3 1 3 "WWT1_5" "Aquatic" "25" "28" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 3 0.998337571803482 0.0023568671630383 -134.345617030095
"129414" "Vaquer_wwt1_51" "Vaquer_IN69" 0.760517863232693 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 7 1 4 "WWT1_5" "Aquatic" "1" "28" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 7 0.997762158436112 0.00224631982727027 -105.614655724122
"129813" "Vaquer_wwt1_511" "Vaquer_IN69" 0.790749110932424 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 7 1 4 "WWT1_5" "Aquatic" "17" "28" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 7 0.997557134991222 0.00237917380860163 -86.9243025923985
"130217" "Vaquer_wwt1_522" "Vaquer_IN69" 0.787693498302299 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 7 1 4 "WWT1_5" "Aquatic" "21" "28" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 7 0.9977730309744 0.0024185960788516 -86.8601146380138
"130714" "Vaquer_wwt1_535" "Vaquer_IN69" 0.93104490412604 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 7 1 4 "WWT1_5" "Aquatic" "2" "28" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 7 0.997925968077741 0.00233849301564518 -28.6000700041641
"131019" "Vaquer_wwt1_544" "Vaquer_IN69" 0.758142491536169 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 7 1 4 "WWT1_5" "Aquatic" "13" "28" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 7 0.99716397875861 0.00234243365508212 -102.039810905151
"131319" "Vaquer_wwt1_551" "Vaquer_IN69" 0.725566533151253 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 7 1 4 "WWT1_5" "Aquatic" "9" "28" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 7 0.997273869123759 0.00254484262118592 -106.767834564908
"131714" "Vaquer_wwt1_561" "Vaquer_IN69" 0.694505750798442 "Vaquer" "Vaquer.WWT1_5.Seawater" -0.1 7 1 4 "WWT1_5" "Aquatic" "25" "28" "Nutrient_Invasion" "Vaquer.WWT1_5.Seawater.-0.1" 7 0.997376152830959 0.00240273093513843 -126.052566936742
"136219" "Vaquer_wwt1_53" "Vaquer_wwt1_51" 0.373693344767763 "Vaquer" "Vaquer.WWT1_5.Seawater" 0 -0.1 2 1 "WWT1_5" "Aquatic" "8" "1" "Nutrient" "Vaquer.WWT1_5.Seawater.0" 0 0.997755140186672 0.00237458817263582 -262.808432472816
"136317" "Vaquer_wwt1_56" "Vaquer_wwt1_51" 0.351400620371474 "Vaquer" "Vaquer.WWT1_5.Seawater" 3 -0.1 3 1 "WWT1_5" "Aquatic" "8" "1" "Nutrient" "Vaquer.WWT1_5.Seawater.3" 3 0.997955816758703 0.002355381319175 -274.501283984749
"136414" "Vaquer_wwt1_59" "Vaquer_wwt1_51" 0.284513743063207 "Vaquer" "Vaquer.WWT1_5.Seawater" 7 -0.1 4 1 "WWT1_5" "Aquatic" "8" "1" "Nutrient" "Vaquer.WWT1_5.Seawater.7" 7 0.997919438331365 0.00233429321087254 -305.619573387481
"136614" "Vaquer_wwt1_512" "Vaquer_wwt1_51" 0.6869675178016 "Vaquer" "Vaquer.WWT1_5.Seawater" 0 -0.1 2 1 "WWT1_5" "Aquatic" "20" "1" "Nutrient" "Vaquer.WWT1_5.Seawater.0" 0 0.998472412078735 0.00240669991176767 -129.432378650125
"136714" "Vaquer_wwt1_515" "Vaquer_wwt1_51" 0.687604083507114 "Vaquer" "Vaquer.WWT1_5.Seawater" 3 -0.1 3 1 "WWT1_5" "Aquatic" "20" "1" "Nutrient" "Vaquer.WWT1_5.Seawater.3" 3 0.998536789851962 0.00226743574833892 -137.129665778901
"136814" "Vaquer_wwt1_518" "Vaquer_wwt1_51" 0.359992996685536 "Vaquer" "Vaquer.WWT1_5.Seawater" 7 -0.1 4 1 "WWT1_5" "Aquatic" "20" "1" "Nutrient" "Vaquer.WWT1_5.Seawater.7" 7 0.997773600637133 0.0025014243519375 -254.966976497849
"137013" "Vaquer_wwt1_524" "Vaquer_wwt1_51" 0.687615195364792 "Vaquer" "Vaquer.WWT1_5.Seawater" 0 -0.1 2 1 "WWT1_5" "Aquatic" "24" "1" "Nutrient" "Vaquer.WWT1_5.Seawater.0" 0 0.998448914538122 0.00220423232819273 -141.016768149927
"137121" "Vaquer_wwt1_527" "Vaquer_wwt1_51" 0.692980957719002 "Vaquer" "Vaquer.WWT1_5.Seawater" 3 -0.1 3 1 "WWT1_5" "Aquatic" "24" "1" "Nutrient" "Vaquer.WWT1_5.Seawater.3" 3 0.998648853744611 0.00229534031270581 -133.168878851467
"137221" "Vaquer_wwt1_530" "Vaquer_wwt1_51" 0.715502148245769 "Vaquer" "Vaquer.WWT1_5.Seawater" 7 -0.1 4 1 "WWT1_5" "Aquatic" "24" "1" "Nutrient" "Vaquer.WWT1_5.Seawater.7" 7 0.996779274038482 0.00229436772408481 -122.59461412399
"137319" "Vaquer_wwt1_533" "Vaquer_wwt1_51" 0.704106657270828 "Vaquer" "Vaquer.WWT1_5.Seawater" 7 -0.1 4 1 "WWT1_5" "Aquatic" "24" "1" "Nutrient" "Vaquer.WWT1_5.Seawater.7" 7 0.997923328868991 0.00239132628744779 -122.867662660852
"137514" "Vaquer_wwt1_537" "Vaquer_wwt1_51" 0.699778156559767 "Vaquer" "Vaquer.WWT1_5.Seawater" 0 -0.1 2 1 "WWT1_5" "Aquatic" "5" "1" "Nutrient" "Vaquer.WWT1_5.Seawater.0" 0 0.997814643838054 0.00229831750956638 -129.675941656346
